path,source_class,has_game_date,has_scores,has_odds,has_derived_signals,missing_canonical_columns,year_coverage,notes
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-05_2025-06-18/2025-06-17/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-05_2025-06-18/2025-06-18/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-05_2025-06-18/2025-06-18/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-05_2025-06-18/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-05_2025-06-18/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-05_2025-06-18/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-05_2025-06-18/p26_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-05_2025-06-18/true_date_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-19/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-19/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-20/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-20/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-21/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-21/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-22/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-22/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-23/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-23/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-24/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-24/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-25/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-25/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-26/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-26/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-27/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-27/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-28/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-28/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-29/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-29/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-30/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-06-30/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-07-01/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-07-01/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-07-02/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/2025-07-02/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/p26_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-06-19_2025-07-02/true_date_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-03/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-03/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-04/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-04/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-05/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-05/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-06/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-06/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-07/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-07/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-08/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-08/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-09/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-09/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-10/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-10/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-11/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-11/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-12/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-12/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-13/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/2025-07-13/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/p26_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-03_2025-07-16/true_date_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-18/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-18/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-19/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-19/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-20/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-20/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-21/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-21/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-22/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-22/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-23/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-23/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-24/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-24/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-25/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-25/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-26/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-26/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-27/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-27/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-28/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-28/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-29/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-29/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-30/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/2025-07-30/p26_true_date_replay_input/replay_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/p26_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-17_2025-07-30/true_date_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p27_full_true_date_backfill_2025-05-08_2025-09-28/p26_true_date_historical_backfill_2025-07-31_2025-08-13/2025-07-31/p26_true_date_replay_input/replay_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
