Date,Start Time (EDT),Away,Away Score,Home,Home Score,Status,Away Starter,Home Starter,O/U,Over,Under,Away ML,Home ML,Home RL Spread,RL Away,RL Home
2025-04-08,9:40 PM,Houston Astros,2,Seattle Mariners,1,Final,Framber Valdez,Luis Castillo,7.0,-105,-115,+110,-130,-1.5,-210,+175
2025-04-08,9:45 PM,Cincinnati Reds,1,San Francisco Giants,0,Final,Nick Lodolo,Landen Roupp,7.5,100,-120,+115,-135,-1.5,-200,+165
2025-04-08,10:05 PM,San Diego Padres,4,Athletics,10,Final,Dylan Cease,Jeffrey Springs,8.0,-115,-105,-130,+110,+1.5,+130,-155
2025-04-09,12:35 PM,St. Louis Cardinals,1,Pittsburgh Pirates,2,Final,Erick Fedde,Mitch Keller,8.0,100,-120,-115,-105,+1.5,+145,-170
2025-04-09,1:10 PM,Miami Marlins,5,New York Mets,0,Final,Max Meyer,Tylor Megill,7.0,-110,-110,+175,-210,-1.5,-125,+105
2025-04-09,1:10 PM,New York Yankees,4,Detroit Tigers,3,Final,Max Fried,Jack Flaherty,7.0,-105,-115,-150,+125,+1.5,+120,-140
2025-04-09,2:20 PM,Texas Rangers,6,Chicago Cubs,2,Final,Tyler Mahle,Shota Imanaga,7.5,-120,100,+150,-180,-1.5,-140,+120
2025-04-09,3:35 PM,San Diego Padres,2,Athletics,1,Final,Randy Vásquez,Osvaldo Bido,10.0,-105,-115,+125,-150,-1.5,-180,+150
2025-04-09,3:40 PM,Baltimore Orioles,0,Arizona Diamondbacks,9,Final,Dean Kremer,Brandon Pfaadt,9.0,-120,100,-105,-115,-1.5,-190,+160
2025-04-09,3:45 PM,Cincinnati Reds,6,San Francisco Giants,8,Final,Nick Martinez,Justin Verlander,7.5,-120,100,+125,-150,-1.5,-180,+150
2025-04-09,4:05 PM,Los Angeles Dodgers,6,Washington Nationals,5,Final,Landon Knack,Jake Irvin,9.0,-115,-105,-200,+165,+1.5,-120,+100
2025-04-09,4:10 PM,Houston Astros,6,Seattle Mariners,7,Final,Hunter Brown,Luis F. Castillo,7.5,100,-120,-150,+125,+1.5,+130,-155
2025-04-09,6:10 PM,Chicago White Sox,2,Cleveland Guardians,3,Final,Sean Burke,Logan Allen,7.5,100,-120,+145,-170,-1.5,-150,+125
2025-04-09,6:45 PM,Toronto Blue Jays,2,Boston Red Sox,1,Final,Kevin Gausman,Tanner Houck,8.5,-105,-115,+110,-130,-1.5,-190,+160
2025-04-09,7:05 PM,Los Angeles Angels,4,Tampa Bay Rays,5,Final,Yusei Kikuchi,Ryan Pepiot,8.0,100,-120,+125,-150,-1.5,-170,+145
2025-04-09,7:15 PM,Philadelphia Phillies,4,Atlanta Braves,3,Final,Taijuan Walker,Grant Holmes,9.0,100,-120,+125,-150,-1.5,-155,+130
2025-04-09,7:40 PM,Minnesota Twins,4,Kansas City Royals,0,Final,Joe Ryan,Seth Lugo,7.5,-125,105,-110,-110,-1.5,-225,+185
2025-04-09,8:40 PM,Milwaukee Brewers,17,Colorado Rockies,2,Final,Tyler Alexander,Antonio Senzatela,10.5,-125,105,-150,+125,+1.5,+100,-120
2025-04-10,1:10 PM,Los Angeles Angels,11,Tampa Bay Rays,1,Final,José Soriano,Zack Littell,8.0,-115,-105,-105,-115,-1.5,-205,+170
2025-04-10,1:10 PM,Chicago White Sox,1,Cleveland Guardians,6,Final,Jonathan Cannon,Gavin Williams,7.5,100,-120,+205,-250,-1.5,-105,-115
2025-04-10,2:10 PM,Minnesota Twins,2,Kansas City Royals,3,Final,Bailey Ober,Michael Wacha,8.5,100,-120,+100,-120,-1.5,-200,+165
2025-04-10,3:10 PM,Milwaukee Brewers,2,Colorado Rockies,7,Final,Quinn Priester,Ryan Feltner,10.5,100,-120,-130,+110,+1.5,+120,-140
2025-04-10,4:10 PM,Toronto Blue Jays,3,Boston Red Sox,4,Final,Chris Bassitt,Walker Buehler,8.0,-115,-105,+110,-130,-1.5,-190,+160
2025-04-10,7:15 PM,Philadelphia Phillies,2,Atlanta Braves,4,Final,Jesús Luzardo,Spencer Schwellenbach,7.5,-105,-115,+120,-140,-1.5,-185,+155
2025-04-11,6:10 PM,Kansas City Royals,0,Cleveland Guardians,7,Final,Kris Bubic,Tanner Bibee,6.5,100,-120,+105,-125,-1.5,-200,+165
2025-04-11,6:40 PM,Pittsburgh Pirates,3,Cincinnati Reds,5,Final,Bailey Falter,Brady Singer,8.5,-105,-115,+145,-170,-1.5,-140,+120
2025-04-11,7:05 PM,Atlanta Braves,3,Tampa Bay Rays,6,Final,Bryce Elder,Taj Bradley,9.0,-115,-105,+120,-140,-1.5,-170,+145
2025-04-11,7:05 PM,San Francisco Giants,9,New York Yankees,1,Final,Robbie Ray,Marcus Stroman,8.0,-110,-110,+115,-135,-1.5,-185,+155
2025-04-11,7:10 PM,Washington Nationals,7,Miami Marlins,4,Final,Mitchell Parker,Edward Cabrera,8.0,-115,-105,-115,-105,+1.5,+150,-180
2025-04-11,7:40 PM,Boston Red Sox,1,Chicago White Sox,11,Final,Sean Newcomb,Davis Martin,8.0,100,-120,-165,+140,+1.5,+105,-125
2025-04-11,8:10 PM,Los Angeles Angels,3,Houston Astros,14,Final,Jack Kochanowicz,Ronel Blanco,8.5,-120,100,+120,-140,-1.5,-180,+150
2025-04-11,8:10 PM,Detroit Tigers,7,Minnesota Twins,6,Final,Reese Olson,David Festa,8.0,100,-120,+100,-120,-1.5,-210,+175
2025-04-11,8:15 PM,Philadelphia Phillies,0,St. Louis Cardinals,2,Final,Aaron Nola,Andre Pallante,7.5,-105,-115,-115,-105,+1.5,+150,-180
2025-04-11,9:40 PM,Colorado Rockies,0,San Diego Padres,8,Final,Germán Márquez,Nick Pivetta,7.5,-110,-110,+185,-225,-1.5,-115,-105
2025-04-11,9:40 PM,Texas Rangers,3,Seattle Mariners,5,Final,Jacob deGrom,Bryce Miller,6.5,-120,100,-125,+105,+1.5,+145,-170
2025-04-11,9:40 PM,Milwaukee Brewers,7,Arizona Diamondbacks,0,Final,Jose Quintana,Eduardo Rodriguez,9.0,-120,100,+135,-160,-1.5,-155,+130
2025-04-11,10:05 PM,New York Mets,7,Athletics,6,Final,Griffin Canning,JP Sears,10.0,-105,-115,-125,+105,+1.5,+130,-155
2025-04-11,10:10 PM,Chicago Cubs,0,Los Angeles Dodgers,3,Final,Matthew Boyd,Yoshinobu Yamamoto,8.5,-105,-115,+155,-185,-1.5,-135,+115
2025-04-12,2:10 PM,Detroit Tigers,4,Minnesota Twins,0,Final,Jackson Jobe,Chris Paddack,8.5,-110,-110,+140,-165,-1.5,-165,+140
2025-04-12,2:15 PM,Philadelphia Phillies,4,St. Louis Cardinals,1,Final,Cristopher Sánchez,Miles Mikolas,8.0,-110,-110,-185,+155,+1.5,-105,-115
2025-04-12,3:05 PM,San Francisco Giants,4,New York Yankees,8,Final,Jordan Hicks,Will Warren,8.0,-110,-110,+115,-135,-1.5,-180,+150
2025-04-12,4:05 PM,New York Mets,1,Athletics,3,Final,David Peterson,J.T. Ginn,9.0,100,-120,-135,+115,+1.5,+125,-150
2025-04-12,4:05 PM,Toronto Blue Jays,4,Baltimore Orioles,5,Final,Bowden Francis,Tomoyuki Sugano,8.0,-115,-105,+105,-125,-1.5,-200,+165
2025-04-12,4:10 PM,Atlanta Braves,5,Tampa Bay Rays,4,Final,AJ Smith-Shawver,Drew Rasmussen,8.5,-120,100,+115,-135,-1.5,-180,+150
2025-04-12,4:10 PM,Boston Red Sox,2,Chicago White Sox,3,Final,Richard Fitts,Martín Pérez,7.5,-115,-105,-160,+135,+1.5,+105,-125
2025-04-12,4:10 PM,Washington Nationals,6,Miami Marlins,7,Final,Trevor Williams,Sandy Alcantara,7.5,-115,-105,+120,-140,-1.5,-180,+150
2025-04-12,6:10 PM,Kansas City Royals,3,Cleveland Guardians,6,Final,Michael Lorenzen,Luis L. Ortiz,8.0,-110,-110,+115,-135,-1.5,-190,+160
2025-04-12,6:40 PM,Pittsburgh Pirates,2,Cincinnati Reds,5,Final,Andrew Heaney,Andrew Abbott,8.0,-115,-105,+100,-120,-1.5,-205,+170
2025-04-12,7:10 PM,Los Angeles Angels,4,Houston Astros,1,Final,Tyler Anderson,Ryan Gusto,9.0,100,-120,+140,-165,-1.5,-150,+125
2025-04-12,8:10 PM,Milwaukee Brewers,4,Arizona Diamondbacks,5,Final,Chad Patrick,Corbin Burnes,9.0,-115,-105,+150,-180,-1.5,-140,+120
2025-04-12,8:40 PM,Colorado Rockies,0,San Diego Padres,2,Final,Chase Dollander,Kyle Hart,8.0,-110,-110,+145,-170,-1.5,-140,+120
2025-04-12,9:10 PM,Chicago Cubs,16,Los Angeles Dodgers,0,Final,Ben Brown,Roki Sasaki,9.0,-105,-115,+150,-180,-1.5,-125,+105
2025-04-12,9:40 PM,Texas Rangers,2,Seattle Mariners,9,Final,Kumar Rocker,Bryan Woo,7.0,-115,-105,+120,-140,-1.5,-185,+155
2025-04-13,1:35 PM,Toronto Blue Jays,7,Baltimore Orioles,6,Final,José Berríos,Cade Povich,8.5,100,-120,+115,-135,-1.5,-180,+150
2025-04-13,1:35 PM,San Francisco Giants,5,New York Yankees,4,Final,Logan Webb,Carlos Rodón,8.0,-110,-110,+105,-125,-1.5,-190,+160
2025-04-13,1:40 PM,Kansas City Royals,4,Cleveland Guardians,2,Final,Cole Ragans,Ben Lively,7.0,-110,-110,-140,+120,+1.5,+125,-150
2025-04-13,1:40 PM,Pittsburgh Pirates,0,Cincinnati Reds,4,Final,Carmen Mlodzinski,Hunter Greene,7.5,105,-125,+150,-180,-1.5,-135,+115
2025-04-13,1:40 PM,Atlanta Braves,3,Tampa Bay Rays,8,Final,Chris Sale,Joe Boyle,8.5,-115,-105,-170,+145,+1.5,-105,-115
2025-04-13,1:40 PM,Washington Nationals,4,Miami Marlins,11,Final,MacKenzie Gore,Cal Quantrill,8.0,-110,-110,-155,+130,+1.5,+115,-135
2025-04-13,2:10 PM,Los Angeles Angels,3,Houston Astros,7,Final,Kyle Hendricks,Hayden Wesneski,8.5,-120,100,+135,-160,-1.5,-150,+125
2025-04-13,2:10 PM,Detroit Tigers,1,Minnesota Twins,5,Final,Casey Mize,Simeon Woods Richardson,8.5,-105,-115,-105,-115,-1.5,-210,+175
2025-04-13,2:10 PM,Boston Red Sox,3,Chicago White Sox,1,Final,Garrett Crochet,Shane Smith,7.0,-105,-115,-245,+200,+1.5,-130,+110
2025-04-13,2:15 PM,Philadelphia Phillies,0,St. Louis Cardinals,7,Final,Zack Wheeler,Matthew Liberatore,8.0,-110,-110,-170,+145,+1.5,+100,-120
2025-04-13,4:05 PM,New York Mets,8,Athletics,0,Final,Kodai Senga,Luis Severino,9.0,-105,-115,-140,+120,+1.5,+115,-135
2025-04-13,4:10 PM,Colorado Rockies,0,San Diego Padres,6,Final,Kyle Freeland,Michael King,7.0,-115,-105,+200,-245,-1.5,-105,-115
2025-04-13,4:10 PM,Texas Rangers,1,Seattle Mariners,3,Final,Nathan Eovaldi,Logan Gilbert,6.5,-115,-105,+125,-150,-1.5,-190,+160
2025-04-13,4:10 PM,Milwaukee Brewers,2,Arizona Diamondbacks,5,Final,Freddy Peralta,Zac Gallen,8.0,-115,-105,-105,-115,-1.5,-210,+175
2025-04-13,7:10 PM,Chicago Cubs,4,Los Angeles Dodgers,2,Final,Colin Rea,Tyler Glasnow,9.0,100,-120,+195,-240,-1.5,+100,-120
2025-04-14,6:40 PM,Washington Nationals,3,Pittsburgh Pirates,10,Final,Brad Lord,Paul Skenes,7.5,-120,100,+170,-205,-1.5,-120,+100
2025-04-14,6:45 PM,San Francisco Giants,10,Philadelphia Phillies,4,Final,Landen Roupp,Taijuan Walker,9.0,-115,-105,-105,-115,-1.5,-210,+175
2025-04-14,7:05 PM,Boston Red Sox,1,Tampa Bay Rays,16,Final,Tanner Houck,Shane Baz,8.5,-115,-105,+100,-120,-1.5,-200,+165
2025-04-14,7:05 PM,Kansas City Royals,1,New York Yankees,4,Final,Seth Lugo,Carlos Carrasco,9.0,-110,-110,+125,-150,-1.5,-165,+140
2025-04-14,7:07 PM,Atlanta Braves,8,Toronto Blue Jays,4,Final,Grant Holmes,Easton Lucas,8.5,-120,100,-125,+105,+1.5,+140,-165
2025-04-14,7:40 PM,New York Mets,5,Minnesota Twins,1,Final,Clay Holmes,Joe Ryan,8.0,100,-120,+100,-120,-1.5,-210,+175
2025-04-14,7:40 PM,Detroit Tigers,9,Milwaukee Brewers,1,Final,Tarik Skubal,Tyler Alexander,7.5,105,-125,-170,+145,+1.5,+105,-125
2025-04-14,7:45 PM,Houston Astros,3,St. Louis Cardinals,8,Final,Framber Valdez,Sonny Gray,7.0,-120,100,-110,-110,+1.5,+155,-185
2025-04-14,9:40 PM,Chicago Cubs,4,San Diego Padres,10,Final,Jameson Taillon,Dylan Cease,7.5,100,-120,+120,-140,-1.5,-185,+155
2025-04-14,10:10 PM,Colorado Rockies,3,Los Angeles Dodgers,5,Final,Antonio Senzatela,Dustin May,8.5,-120,100,+290,-370,-1.5,+140,-165
2025-04-15,6:40 PM,Washington Nationals,3,Pittsburgh Pirates,0,Final,Jake Irvin,Mitch Keller,8.5,100,-120,+105,-125,-1.5,-205,+170
2025-04-15,6:40 PM,Seattle Mariners,4,Cincinnati Reds,8,Final,Luis Castillo,Nick Lodolo,8.5,-120,100,-115,-105,+1.5,+145,-170
2025-04-15,6:40 PM,Arizona Diamondbacks,10,Miami Marlins,4,Final,Merrill Kelly,Connor Gillispie,9.0,-105,-115,-165,+140,+1.5,+105,-125
2025-04-15,6:45 PM,San Francisco Giants,4,Philadelphia Phillies,6,Final,Justin Verlander,Jesús Luzardo,8.0,-115,-105,+140,-165,-1.5,-155,+130
2025-04-15,7:05 PM,Cleveland Guardians,6,Baltimore Orioles,3,Final,Logan Allen,Charlie Morton,9.0,100,-120,+125,-150,-1.5,-165,+140
2025-04-15,7:05 PM,Boston Red Sox,7,Tampa Bay Rays,4,Final,Walker Buehler,Ryan Pepiot,8.5,-120,100,+110,-130,-1.5,-185,+155
2025-04-15,7:05 PM,Kansas City Royals,2,New York Yankees,4,Final,Michael Wacha,Max Fried,8.5,-115,-105,+220,-270,-1.5,+110,-130
2025-04-15,7:07 PM,Atlanta Braves,3,Toronto Blue Jays,6,Final,Spencer Schwellenbach,Kevin Gausman,7.5,-105,-115,-115,-105,+1.5,+145,-170
2025-04-15,7:40 PM,New York Mets,3,Minnesota Twins,6,Final,Tylor Megill,Bailey Ober,8.0,-110,-110,-110,-110,+1.5,+150,-180
2025-04-15,7:40 PM,Athletics,12,Chicago White Sox,3,Final,Jeffrey Springs,Sean Burke,7.5,-120,100,-160,+135,+1.5,+105,-125
2025-04-15,7:40 PM,Detroit Tigers,0,Milwaukee Brewers,5,Final,Jack Flaherty,Quinn Priester,8.0,-115,-105,-110,-110,+1.5,+150,-180
2025-04-15,7:45 PM,Houston Astros,2,St. Louis Cardinals,0,Final,Hunter Brown,Erick Fedde,7.5,-105,-115,-150,+125,+1.5,+125,-150
2025-04-15,8:05 PM,Los Angeles Angels,0,Texas Rangers,4,Final,Yusei Kikuchi,Tyler Mahle,9.0,-110,-110,+120,-140,-1.5,-180,+150
2025-04-15,9:40 PM,Chicago Cubs,2,San Diego Padres,1,Final,Shota Imanaga,Randy Vásquez,8.5,-110,-110,-155,+130,+1.5,+115,-135
2025-04-15,10:10 PM,Colorado Rockies,2,Los Angeles Dodgers,6,Final,Ryan Feltner,Landon Knack,8.5,-105,-115,+235,-290,-1.5,+115,-135
2025-04-16,1:07 PM,Atlanta Braves,1,Toronto Blue Jays,3,Final,Spencer Strider,Chris Bassitt,7.0,-115,-105,-130,+110,+1.5,+130,-155
2025-04-16,1:10 PM,New York Mets,3,Minnesota Twins,4,Final,Huascar Brazobán,David Festa,8.0,-115,-105,-105,-115,-1.5,-205,+170
2025-04-16,1:10 PM,Detroit Tigers,1,Milwaukee Brewers,5,Final,Keider Montero,Jose Quintana,8.0,-115,-105,+130,-155,-1.5,-170,+145
2025-04-16,1:15 PM,Houston Astros,1,St. Louis Cardinals,4,Final,Ronel Blanco,Steven Matz,8.5,105,-125,-110,-110,-1.5,-220,+180
2025-04-16,4:10 PM,Chicago Cubs,2,San Diego Padres,4,Final,Matthew Boyd,Nick Pivetta,7.5,-110,-110,-110,-110,-1.5,-230,+190
2025-04-16,6:35 PM,Cleveland Guardians,1,Baltimore Orioles,9,Final,Gavin Williams,Dean Kremer,8.0,-105,-115,+105,-125,-1.5,-200,+165
2025-04-16,6:40 PM,Washington Nationals,1,Pittsburgh Pirates,6,Final,Mitchell Parker,Bailey Falter,8.5,100,-120,+100,-120,-1.5,-220,+180
2025-04-16,6:40 PM,Seattle Mariners,5,Cincinnati Reds,3,Final,Bryce Miller,Nick Martinez,8.5,-120,100,-110,-110,+1.5,+150,-180
2025-04-16,6:40 PM,Arizona Diamondbacks,6,Miami Marlins,2,Final,Brandon Pfaadt,Max Meyer,8.5,-115,-105,-140,+120,+1.5,+115,-135
2025-04-16,6:45 PM,San Francisco Giants,11,Philadelphia Phillies,4,Final,Robbie Ray,Aaron Nola,8.0,-110,-110,+125,-150,-1.5,-170,+145
2025-04-16,7:05 PM,Boston Red Sox,1,Tampa Bay Rays,0,Final,Sean Newcomb,Zack Littell,9.0,100,-120,+120,-140,-1.5,-165,+140
2025-04-16,7:05 PM,Kansas City Royals,3,New York Yankees,4,Final,Kris Bubic,Clarke Schmidt,8.0,105,-125,+130,-155,-1.5,-150,+125
2025-04-16,7:40 PM,Athletics,3,Chicago White Sox,1,Final,Osvaldo Bido,Jonathan Cannon,7.5,-110,-110,-160,+135,+1.5,+105,-125
2025-04-16,8:05 PM,Los Angeles Angels,1,Texas Rangers,3,Final,José Soriano,Patrick Corbin,9.0,-125,105,-130,+110,+1.5,+125,-150
2025-04-16,10:10 PM,Colorado Rockies,7,Los Angeles Dodgers,8,Final,Germán Márquez,Bobby Miller,8.5,-120,100,+255,-315,-1.5,+130,-155
2025-04-17,12:10 PM,Arizona Diamondbacks,6,Miami Marlins,4,Final,Eduardo Rodriguez,Edward Cabrera,8.5,-105,-115,-150,+125,+1.5,+110,-130
2025-04-17,12:35 PM,Washington Nationals,0,Pittsburgh Pirates,1,Final,Trevor Williams,Andrew Heaney,8.0,-110,-110,+125,-150,-1.5,-185,+155
2025-04-17,12:40 PM,Seattle Mariners,11,Cincinnati Reds,7,Final,Emerson Hancock,Brady Singer,9.0,100,-120,+110,-130,-1.5,-190,+160
2025-04-17,2:10 PM,Athletics,8,Chicago White Sox,0,Final,JP Sears,Davis Martin,8.0,100,-120,-135,+115,+1.5,+125,-150
2025-04-17,4:05 PM,San Francisco Giants,4,Philadelphia Phillies,6,Final,Jordan Hicks,Cristopher Sánchez,8.0,100,-120,+175,-210,-1.5,-125,+105
2025-04-17,6:35 PM,Cleveland Guardians,2,Baltimore Orioles,6,Final,Tanner Bibee,Tomoyuki Sugano,8.0,-110,-110,+120,-140,-1.5,-190,+160
2025-04-17,6:40 PM,Kansas City Royals,1,Detroit Tigers,6,Final,Michael Lorenzen,Reese Olson,7.5,-110,-110,+130,-155,-1.5,-170,+145
2025-04-17,7:05 PM,New York Yankees,6,Tampa Bay Rays,3,Final,Will Warren,Taj Bradley,9.0,-110,-110,-105,-115,+1.5,+150,-180
2025-04-17,7:10 PM,St. Louis Cardinals,1,New York Mets,4,Final,Andre Pallante,Griffin Canning,8.0,100,-120,+120,-140,-1.5,-185,+155
2025-04-17,8:05 PM,Los Angeles Angels,3,Texas Rangers,5,Final,Jack Kochanowicz,Kumar Rocker,9.5,100,-120,+135,-160,-1.5,-170,+145
2025-04-18,2:20 PM,Arizona Diamondbacks,11,Chicago Cubs,13,Final,Corbin Burnes,Colin Rea,11.5,100,-120,-115,-105,+1.5,+135,-160
2025-04-18,6:40 PM,Kansas City Royals,3,Detroit Tigers,7,Final,Cole Ragans,Jackson Jobe,7.5,-110,-110,-150,+125,+1.5,+120,-140
2025-04-18,6:40 PM,Cleveland Guardians,10,Pittsburgh Pirates,7,Final,Luis L. Ortiz,Carmen Mlodzinski,9.0,100,-120,-130,+110,+1.5,+130,-155
2025-04-18,6:45 PM,Miami Marlins,2,Philadelphia Phillies,7,Final,Sandy Alcantara,Zack Wheeler,8.0,-110,-110,+200,-245,-1.5,-110,-110
2025-04-18,7:05 PM,Cincinnati Reds,8,Baltimore Orioles,3,Final,Andrew Abbott,Cade Povich,9.0,-120,100,+145,-170,-1.5,-140,+120
2025-04-18,7:05 PM,New York Yankees,1,Tampa Bay Rays,0,Final,Carlos Rodón,Drew Rasmussen,8.0,-105,-115,-120,+100,+1.5,+140,-165
2025-04-18,7:07 PM,Seattle Mariners,1,Toronto Blue Jays,3,Final,Bryan Woo,Bowden Francis,8.0,-115,-105,+110,-130,-1.5,-205,+170
2025-04-18,7:10 PM,St. Louis Cardinals,4,New York Mets,5,Final,Miles Mikolas,David Peterson,8.0,-115,-105,+180,-220,-1.5,-125,+105
2025-04-18,7:10 PM,Chicago White Sox,3,Boston Red Sox,10,Final,Martín Pérez,Hunter Dobbins,9.5,100,-120,+200,-245,-1.5,-105,-115
2025-04-18,7:15 PM,Minnesota Twins,4,Atlanta Braves,6,Final,Chris Paddack,Bryce Elder,8.0,-115,-105,+125,-150,-1.5,-165,+140
2025-04-18,8:05 PM,Los Angeles Dodgers,3,Texas Rangers,0,Final,Yoshinobu Yamamoto,Jacob deGrom,7.5,100,-120,-125,+105,+1.5,+135,-160
2025-04-18,8:10 PM,San Diego Padres,4,Houston Astros,6,Final,Kyle Hart,Ryan Gusto,9.0,100,-120,+150,-180,-1.5,-140,+120
2025-04-18,8:10 PM,Athletics,3,Milwaukee Brewers,5,Final,J.T. Ginn,Freddy Peralta,8.0,-115,-105,+155,-185,-1.5,-135,+115
2025-04-18,9:38 PM,San Francisco Giants,0,Los Angeles Angels,2,Final,Logan Webb,Tyler Anderson,8.0,-105,-115,-160,+135,+1.5,+105,-125
2025-04-19,1:05 PM,Miami Marlins,10,Philadelphia Phillies,11,Final,Cal Quantrill,Taijuan Walker,10.5,-115,-105,+180,-220,-1.5,+100,-120
2025-04-19,1:10 PM,Kansas City Royals,1,Detroit Tigers,3,Final,Seth Lugo,Casey Mize,8.0,100,-120,+115,-135,-1.5,-190,+160
2025-04-19,2:20 PM,Arizona Diamondbacks,2,Chicago Cubs,6,Final,Zac Gallen,Ben Brown,7.5,-125,105,+110,-130,-1.5,-200,+165
2025-04-19,3:07 PM,Seattle Mariners,8,Toronto Blue Jays,4,Final,Logan Gilbert,José Berríos,7.5,-105,-115,-120,+100,+1.5,+145,-170
2025-04-19,4:05 PM,Cincinnati Reds,5,Baltimore Orioles,9,Final,Hunter Greene,Brandon Young,9.0,-115,-105,+110,-130,-1.5,-200,+165
2025-04-19,4:05 PM,Cleveland Guardians,3,Pittsburgh Pirates,0,Final,Ben Lively,Paul Skenes,8.0,-115,-105,+150,-180,-1.5,-150,+125
2025-04-19,4:05 PM,St. Louis Cardinals,0,New York Mets,3,Final,Matthew Liberatore,Kodai Senga,9.0,-105,-115,+170,-205,-1.5,-125,+105
2025-04-19,4:05 PM,Los Angeles Dodgers,3,Texas Rangers,4,Final,Roki Sasaki,Nathan Eovaldi,8.5,-105,-115,-105,-115,-1.5,-220,+180
2025-04-19,4:10 PM,Washington Nationals,12,Colorado Rockies,11,Final,MacKenzie Gore,Chase Dollander,9.0,-125,105,-135,+115,+1.5,+115,-135
2025-04-19,4:10 PM,Chicago White Sox,3,Boston Red Sox,4,Final,Shane Smith,Garrett Crochet,9.0,-115,-105,+280,-360,-1.5,+145,-170
2025-04-19,4:10 PM,New York Yankees,8,Tampa Bay Rays,10,Final,Carlos Carrasco,Shane Baz,8.5,-105,-115,+110,-130,-1.5,-190,+160
2025-04-19,7:10 PM,San Diego Padres,2,Houston Astros,3,Final,Michael King,Hayden Wesneski,7.5,-115,-105,-130,+110,+1.5,+135,-160
2025-04-19,7:10 PM,Athletics,3,Milwaukee Brewers,1,Final,Luis Severino,Chad Patrick,8.5,-120,100,+120,-140,-1.5,-180,+150
2025-04-19,7:15 PM,Minnesota Twins,3,Atlanta Braves,4,Final,Justin Topa,Chris Sale,7.5,-110,-110,+205,-250,-1.5,-110,-110
2025-04-19,9:38 PM,San Francisco Giants,3,Los Angeles Angels,2,Final,Landen Roupp,Kyle Hendricks,8.5,-125,105,-150,+125,+1.5,+115,-135
2025-04-20,1:35 PM,Cincinnati Reds,24,Baltimore Orioles,2,Final,Brent Suter,Charlie Morton,9.0,100,-120,+170,-205,-1.5,-120,+100
2025-04-20,1:35 PM,Cleveland Guardians,5,Pittsburgh Pirates,4,Final,Logan Allen,Mitch Keller,8.0,-115,-105,+105,-125,+1.5,+155,-185
2025-04-20,1:35 PM,Minnesota Twins,2,Atlanta Braves,6,Final,Joe Ryan,Grant Holmes,8.0,-105,-115,-105,-115,-1.5,-210,+175
2025-04-20,1:35 PM,Chicago White Sox,8,Boston Red Sox,4,Final,Sean Burke,Tanner Houck,9.5,-110,-110,+235,-290,-1.5,+115,-135
2025-04-20,1:35 PM,Miami Marlins,7,Philadelphia Phillies,5,Final,Connor Gillispie,Jesús Luzardo,8.0,-105,-115,+265,-330,-1.5,+125,-150
2025-04-20,1:37 PM,Seattle Mariners,8,Toronto Blue Jays,3,Final,Luis Castillo,Easton Lucas,8.5,-120,100,-110,-110,+1.5,+150,-180
2025-04-20,1:40 PM,Kansas City Royals,4,Detroit Tigers,3,Final,Michael Wacha,Tarik Skubal,7.0,-105,-115,+180,-220,-1.5,-125,+105
2025-04-20,1:40 PM,St. Louis Cardinals,4,New York Mets,7,Final,Sonny Gray,Clay Holmes,7.0,100,-120,+120,-140,-1.5,-190,+160
2025-04-20,1:40 PM,New York Yankees,4,Tampa Bay Rays,0,Final,Max Fried,Ryan Pepiot,8.0,-115,-105,-180,+150,+1.5,+100,-120
2025-04-20,2:10 PM,Athletics,1,Milwaukee Brewers,14,Final,Jeffrey Springs,Logan Henderson,8.5,-110,-110,+115,-135,-1.5,-185,+155
2025-04-20,2:20 PM,Arizona Diamondbacks,3,Chicago Cubs,2,Final,Merrill Kelly,Jameson Taillon,7.5,100,-120,+120,-140,-1.5,-185,+155
2025-04-20,2:35 PM,Los Angeles Dodgers,1,Texas Rangers,0,Final,Tyler Glasnow,Tyler Mahle,8.5,-115,-105,-155,+130,+1.5,+105,-125
2025-04-20,3:10 PM,Washington Nationals,3,Colorado Rockies,2,Final,Jake Irvin,Kyle Freeland,11.0,-105,-115,-115,-105,+1.5,+130,-155
2025-04-20,4:07 PM,San Francisco Giants,4,Los Angeles Angels,5,Final,Justin Verlander,Yusei Kikuchi,9.0,100,-120,-105,-115,-1.5,-210,+175
2025-04-20,7:10 PM,San Diego Padres,3,Houston Astros,2,Final,Dylan Cease,Framber Valdez,7.5,100,-120,+105,-125,-1.5,-205,+170
2025-04-20,8:10 PM,Washington Nationals,1,Colorado Rockies,3,Final,Brad Lord,Antonio Senzatela,8.5,-120,100,-135,+115,+1.5,+120,-140
2025-04-21,11:10 AM,Chicago White Sox,2,Boston Red Sox,4,Final,Jonathan Cannon,Walker Buehler,9.0,-115,-105,+245,-305,-1.5,+125,-150
2025-04-21,6:10 PM,New York Yankees,4,Cleveland Guardians,6,Final,Clarke Schmidt,Gavin Williams,8.5,-120,100,-130,+110,+1.5,+130,-155
2025-04-21,6:40 PM,San Diego Padres,4,Detroit Tigers,6,Final,Randy Vásquez,Keider Montero,8.5,-105,-115,+125,-150,-1.5,-170,+145
2025-04-21,6:40 PM,Cincinnati Reds,3,Miami Marlins,6,Final,Nick Lodolo,Max Meyer,8.0,-110,-110,-115,-105,+1.5,+145,-170
