date,away_team,home_team,away_score,home_score,away_starter,home_starter,home_win,source_file,source_type,is_verified_real
2024-07-04,Los Angeles Angels,Athletics,0,5,Roansy Contreras,JP Sears,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-04,Baltimore Orioles,Seattle Mariners,3,7,Corbin Burnes,Bryce Miller,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-04,San Diego Padres,Texas Rangers,3,1,Michael King,Max Scherzer,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-04,Houston Astros,Toronto Blue Jays,5,3,Framber Valdez,Chris Bassitt,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Philadelphia Phillies,Atlanta Braves,8,6,Aaron Nola,Max Fried,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Los Angeles Angels,Chicago Cubs,1,5,Griffin Canning,Justin Steele,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Detroit Tigers,Cincinnati Reds,5,4,Reese Olson,Carson Spiers,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Kansas City Royals,Colorado Rockies,2,4,Cole Ragans,Kyle Freeland,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Milwaukee Brewers,Los Angeles Dodgers,5,8,Aaron Civale,Tyler Glasnow,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Chicago White Sox,Miami Marlins,3,2,Drew Thorpe,Bryan Hoeing,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,New York Mets,Pittsburgh Pirates,2,14,Luis Severino,Paul Skenes,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Arizona Diamondbacks,San Diego Padres,8,10,Slade Cecconi,Randy Vasquez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,St. Louis Cardinals,Washington Nationals,7,6,Sonny Gray,Patrick Corbin,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,San Francisco Giants,Cleveland Guardians,4,2,Erik Miller,Tanner Bibee,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Houston Astros,Minnesota Twins,13,12,Shawn Dubin,Pablo Lopez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Boston Red Sox,New York Yankees,5,3,Tanner Houck,Nestor Cortes,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Baltimore Orioles,Athletics,3,2,Albert Suarez,Hogan Harris,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Toronto Blue Jays,Seattle Mariners,1,2,Kevin Gausman,Luis Castillo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-05,Tampa Bay Rays,Texas Rangers,0,3,Shane Baz,Michael Lorenzen,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Philadelphia Phillies,Atlanta Braves,1,5,Ranger Suarez,Spencer Schwellenbach,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Los Angeles Angels,Chicago Cubs,7,0,Tyler Anderson,Kyle Hendricks,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Detroit Tigers,Cincinnati Reds,5,3,Alex Faedo,Hunter Greene,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Kansas City Royals,Colorado Rockies,1,3,Seth Lugo,Austin Gomber,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Milwaukee Brewers,Los Angeles Dodgers,3,5,Freddy Peralta,James Paxton,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Chicago White Sox,Miami Marlins,3,4,Garrett Crochet,Yonny Chirinos,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,New York Mets,Pittsburgh Pirates,5,2,David Peterson,Bailey Falter,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Arizona Diamondbacks,San Diego Padres,7,5,Brandon Pfaadt,Matt Waldron,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,St. Louis Cardinals,Washington Nationals,6,14,Lance Lynn,MacKenzie Gore,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,San Francisco Giants,Cleveland Guardians,4,5,Kyle Harrison,Logan Allen,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Houston Astros,Minnesota Twins,3,9,Hunter Brown,Joe Ryan,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Boston Red Sox,New York Yankees,4,14,Josh Winckowski,Gerrit Cole,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Baltimore Orioles,Athletics,8,19,Cade Povich,Luis Medina,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Toronto Blue Jays,Seattle Mariners,5,4,Yariel Rodriguez,Emerson Hancock,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-06,Tampa Bay Rays,Texas Rangers,3,4,Taj Bradley,Andrew Heaney,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Philadelphia Phillies,Atlanta Braves,0,6,Michael Mercado,Reynaldo Lopez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Los Angeles Angels,Chicago Cubs,0,5,Jose Soriano,Hayden Wesneski,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Detroit Tigers,Cincinnati Reds,5,1,Tarik Skubal,Graham Ashcraft,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Kansas City Royals,Colorado Rockies,10,1,Brady Singer,Tanner Gordon,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Milwaukee Brewers,Los Angeles Dodgers,9,2,Dallas Keuchel,Justin Wrobleski,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Chicago White Sox,Miami Marlins,4,7,Jonathan Cannon,Edward Cabrera,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,New York Mets,Pittsburgh Pirates,3,2,Sean Manaea,Luis Ortiz,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Arizona Diamondbacks,San Diego Padres,9,1,Ryne Nelson,Dylan Cease,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,St. Louis Cardinals,Washington Nationals,8,3,Kyle Gibson,DJ Herz,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,San Francisco Giants,Cleveland Guardians,4,5,Hayden Birdsong,Carlos Carrasco,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Houston Astros,Minnesota Twins,2,3,Spencer Arrighetti,Simeon Woods Richardson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Boston Red Sox,New York Yankees,3,0,Kutter Crawford,Luis Gil,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Baltimore Orioles,Athletics,6,3,Grayson Rodriguez,Mitch Spence,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Toronto Blue Jays,Seattle Mariners,5,4,Jose Berrios,George Kirby,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-07,Tampa Bay Rays,Texas Rangers,2,13,Zack Littell,Nathan Eovaldi,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-08,Atlanta Braves,Arizona Diamondbacks,5,4,Bryce Elder,Yilber Diaz,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-08,Colorado Rockies,Cincinnati Reds,0,6,Ryan Feltner,Andrew Abbott,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-08,New York Mets,Pittsburgh Pirates,2,8,Christian Scott,Mitch Keller,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-08,St. Louis Cardinals,Washington Nationals,6,0,Miles Mikolas,Mitchell Parker,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-08,Texas Rangers,Los Angeles Angels,9,4,Jon Gray,Davis Daniel,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-08,Minnesota Twins,Chicago White Sox,8,6,Chris Paddack,Chris Flexen,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-08,Cleveland Guardians,Detroit Tigers,0,1,Gavin Williams,Keider Montero,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Atlanta Braves,Arizona Diamondbacks,6,2,Chris Sale,Zac Gallen,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Colorado Rockies,Cincinnati Reds,6,12,Cal Quantrill,Nick Lodolo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Pittsburgh Pirates,Milwaukee Brewers,12,2,Josh Fleming,Colin Rea,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Washington Nationals,New York Mets,5,7,Jake Irvin,Jose Quintana,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Los Angeles Dodgers,Philadelphia Phillies,1,10,Bobby Miller,Zack Wheeler,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Seattle Mariners,San Diego Padres,8,3,Logan Gilbert,Adam Mazur,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Toronto Blue Jays,San Francisco Giants,3,4,Yusei Kikuchi,Blake Snell,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Texas Rangers,Los Angeles Angels,5,4,Max Scherzer,Roansy Contreras,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Chicago Cubs,Baltimore Orioles,9,2,Jameson Taillon,Dean Kremer,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Athletics,Boston Red Sox,9,12,Joey Estes,Brayan Bello,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Cleveland Guardians,Detroit Tigers,9,8,Ben Lively,Kenta Maeda,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,Miami Marlins,Houston Astros,3,4,Trevor Rogers,Ronel Blanco,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-09,New York Yankees,Tampa Bay Rays,3,5,Carlos Rodon,Ryan Pepiot,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Atlanta Braves,Arizona Diamondbacks,5,7,Charlie Morton,Slade Cecconi,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Colorado Rockies,Cincinnati Reds,6,5,Kyle Freeland,Frankie Montas,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Pittsburgh Pirates,Milwaukee Brewers,0,9,Martin Perez,Tobias Myers,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Washington Nationals,New York Mets,2,6,Patrick Corbin,Luis Severino,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Los Angeles Dodgers,Philadelphia Phillies,3,4,Gavin Stone,Cristopher Sanchez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Seattle Mariners,San Diego Padres,2,0,Bryce Miller,Michael King,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Toronto Blue Jays,San Francisco Giants,10,6,Chris Bassitt,Logan Webb,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Kansas City Royals,St. Louis Cardinals,6,4,Alec Marsh,Andre Pallante,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Kansas City Royals,St. Louis Cardinals,8,5,Michael Wacha,Gordon Graceffo,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Texas Rangers,Los Angeles Angels,2,7,Michael Lorenzen,Griffin Canning,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Chicago Cubs,Baltimore Orioles,4,0,Shota Imanaga,Corbin Burnes,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Athletics,Boston Red Sox,5,2,JP Sears,Nick Pivetta,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Minnesota Twins,Chicago White Sox,1,3,Bailey Ober,Erick Fedde,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Minnesota Twins,Chicago White Sox,3,2,Pablo Lopez,Drew Thorpe,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Cleveland Guardians,Detroit Tigers,4,5,Tanner Bibee,Reese Olson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,Miami Marlins,Houston Astros,1,9,Bryan Hoeing,Framber Valdez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-10,New York Yankees,Tampa Bay Rays,2,1,Marcus Stroman,Zach Eflin,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Atlanta Braves,Arizona Diamondbacks,0,1,Max Fried,Brandon Pfaadt,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Colorado Rockies,Cincinnati Reds,1,8,Austin Gomber,Hunter Greene,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Pittsburgh Pirates,Milwaukee Brewers,1,0,Paul Skenes,Aaron Civale,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Washington Nationals,New York Mets,0,7,MacKenzie Gore,David Peterson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Los Angeles Dodgers,Philadelphia Phillies,1,5,Anthony Banda,Aaron Nola,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Toronto Blue Jays,San Francisco Giants,5,3,Kevin Gausman,Jordan Hicks,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Seattle Mariners,Los Angeles Angels,11,0,Luis Castillo,Jack Kochanowicz,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Chicago Cubs,Baltimore Orioles,8,0,Justin Steele,Albert Suarez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Athletics,Boston Red Sox,0,7,Luis Medina,Tanner Houck,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Cleveland Guardians,Detroit Tigers,1,10,Spencer Howard,Jack Flaherty,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,Miami Marlins,Houston Astros,3,6,Roddery Munoz,Jake Bloss,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-11,New York Yankees,Tampa Bay Rays,4,5,Nestor Cortes,Shane Baz,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Toronto Blue Jays,Arizona Diamondbacks,4,5,Yariel Rodriguez,Ryne Nelson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Miami Marlins,Cincinnati Reds,4,7,Yonny Chirinos,Carson Spiers,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Washington Nationals,Milwaukee Brewers,5,2,Jackson Rutledge,Freddy Peralta,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Colorado Rockies,New York Mets,6,7,Tanner Gordon,Sean Manaea,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Athletics,Philadelphia Phillies,6,2,Hogan Harris,Ranger Suarez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Atlanta Braves,San Diego Padres,6,1,Spencer Schwellenbach,Matt Waldron,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Minnesota Twins,San Francisco Giants,1,7,Joe Ryan,Kyle Harrison,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Chicago Cubs,St. Louis Cardinals,5,1,Kyle Hendricks,Sonny Gray,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Seattle Mariners,Los Angeles Angels,5,6,Bryan Woo,Tyler Anderson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,New York Yankees,Baltimore Orioles,4,1,Gerrit Cole,Cade Povich,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Kansas City Royals,Boston Red Sox,6,1,Cole Ragans,Cooper Criswell,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Pittsburgh Pirates,Chicago White Sox,4,1,Marco Gonzales,Garrett Crochet,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Los Angeles Dodgers,Detroit Tigers,4,3,James Paxton,Tarik Skubal,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Texas Rangers,Houston Astros,3,6,Andrew Heaney,Hunter Brown,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-12,Cleveland Guardians,Tampa Bay Rays,0,2,Carlos Carrasco,Taj Bradley,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Toronto Blue Jays,Arizona Diamondbacks,1,12,Jose Berrios,Yilber Diaz,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Miami Marlins,Cincinnati Reds,6,10,Edward Cabrera,Andrew Abbott,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Washington Nationals,Milwaukee Brewers,6,5,Mitchell Parker,Dallas Keuchel,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Colorado Rockies,New York Mets,3,7,Ryan Feltner,Christian Scott,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Athletics,Philadelphia Phillies,5,11,Mitch Spence,Tyler Phillips,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Atlanta Braves,San Diego Padres,0,4,Reynaldo Lopez,Dylan Cease,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Minnesota Twins,San Francisco Giants,4,2,Simeon Woods Richardson,Hayden Birdsong,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Chicago Cubs,St. Louis Cardinals,3,11,Hayden Wesneski,Lance Lynn,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Chicago Cubs,St. Louis Cardinals,4,5,Javier Assad,Kyle Gibson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Seattle Mariners,Los Angeles Angels,1,2,George Kirby,Jose Soriano,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,New York Yankees,Baltimore Orioles,6,1,Luis Gil,Grayson Rodriguez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Kansas City Royals,Boston Red Sox,0,5,Seth Lugo,Kutter Crawford,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Pittsburgh Pirates,Chicago White Sox,6,2,Luis Ortiz,Chris Flexen,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Los Angeles Dodgers,Detroit Tigers,9,11,Justin Wrobleski,Keider Montero,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Texas Rangers,Houston Astros,2,1,Nathan Eovaldi,Spencer Arrighetti,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-13,Cleveland Guardians,Tampa Bay Rays,4,2,Gavin Williams,Zack Littell,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Toronto Blue Jays,Arizona Diamondbacks,8,7,Yusei Kikuchi,Zac Gallen,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Miami Marlins,Cincinnati Reds,3,2,Trevor Rogers,Nick Lodolo,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Washington Nationals,Milwaukee Brewers,3,9,Jake Irvin,Rob Zastryzny,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Colorado Rockies,New York Mets,8,5,German Marquez,Jose Quintana,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Athletics,Philadelphia Phillies,18,3,Joey Estes,Orion Kerkering,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Atlanta Braves,San Diego Padres,6,3,Chris Sale,Randy Vasquez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Minnesota Twins,San Francisco Giants,2,3,Chris Paddack,Blake Snell,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Chicago Cubs,St. Louis Cardinals,8,3,Jameson Taillon,Miles Mikolas,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Seattle Mariners,Los Angeles Angels,2,3,Logan Gilbert,Carson Fulmer,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,New York Yankees,Baltimore Orioles,5,6,Carlos Rodon,Dean Kremer,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Kansas City Royals,Boston Red Sox,4,5,Brady Singer,Brayan Bello,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Pittsburgh Pirates,Chicago White Sox,9,4,Mitch Keller,Jared Shuster,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Los Angeles Dodgers,Detroit Tigers,3,4,Brent Honeywell,Beau Brieske,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Texas Rangers,Houston Astros,4,2,Max Scherzer,Ronel Blanco,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-14,Cleveland Guardians,Tampa Bay Rays,0,2,Ben Lively,Ryan Pepiot,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Arizona Diamondbacks,Chicago Cubs,5,2,Ryne Nelson,Justin Steele,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,San Francisco Giants,Colorado Rockies,3,7,Kyle Harrison,Cal Quantrill,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Boston Red Sox,Los Angeles Dodgers,1,4,Nick Pivetta,Gavin Stone,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,New York Mets,Miami Marlins,4,6,Sean Manaea,Edward Cabrera,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Philadelphia Phillies,Pittsburgh Pirates,7,8,Aaron Nola,Martin Perez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Cincinnati Reds,Washington Nationals,5,8,Frankie Montas,Patrick Corbin,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,San Diego Padres,Cleveland Guardians,0,7,Matt Waldron,Tanner Bibee,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Chicago White Sox,Kansas City Royals,1,7,Chris Flexen,Michael Wacha,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Tampa Bay Rays,New York Yankees,1,6,Zach Eflin,Gerrit Cole,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Los Angeles Angels,Athletics,3,13,Griffin Canning,JP Sears,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Houston Astros,Seattle Mariners,3,0,Hunter Brown,Luis Castillo,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Baltimore Orioles,Texas Rangers,9,1,Corbin Burnes,Nathan Eovaldi,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-19,Detroit Tigers,Toronto Blue Jays,5,4,Jack Flaherty,Chris Bassitt,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,St. Louis Cardinals,Atlanta Braves,2,3,Kyle Gibson,Charlie Morton,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,St. Louis Cardinals,Atlanta Braves,9,5,Sonny Gray,Bryce Elder,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Arizona Diamondbacks,Chicago Cubs,3,0,Zac Gallen,Kyle Hendricks,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,San Francisco Giants,Colorado Rockies,3,4,Logan Webb,Kyle Freeland,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Boston Red Sox,Los Angeles Dodgers,6,7,Brayan Bello,Justin Wrobleski,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,New York Mets,Miami Marlins,1,0,Luis Severino,Roddery Munoz,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Philadelphia Phillies,Pittsburgh Pirates,1,4,Cristopher Sanchez,Luis Ortiz,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Cincinnati Reds,Washington Nationals,4,5,Nick Lodolo,MacKenzie Gore,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,San Diego Padres,Cleveland Guardians,7,0,Dylan Cease,Gavin Williams,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Chicago White Sox,Kansas City Royals,1,6,Jonathan Cannon,Brady Singer,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Milwaukee Brewers,Minnesota Twins,8,4,Freddy Peralta,Pablo Lopez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Tampa Bay Rays,New York Yankees,9,1,Taj Bradley,Nestor Cortes,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Los Angeles Angels,Athletics,2,8,Jack Kochanowicz,Mitch Spence,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Houston Astros,Seattle Mariners,4,2,Framber Valdez,George Kirby,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Baltimore Orioles,Texas Rangers,8,4,Grayson Rodriguez,Max Scherzer,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-20,Detroit Tigers,Toronto Blue Jays,7,3,Reese Olson,Yusei Kikuchi,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,St. Louis Cardinals,Atlanta Braves,6,2,Miles Mikolas,Spencer Schwellenbach,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Arizona Diamondbacks,Chicago Cubs,1,2,Brandon Pfaadt,Shota Imanaga,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,San Francisco Giants,Colorado Rockies,3,2,Hayden Birdsong,Ryan Feltner,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Boston Red Sox,Los Angeles Dodgers,6,9,Kutter Crawford,James Paxton,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,New York Mets,Miami Marlins,2,4,Christian Scott,Trevor Rogers,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Philadelphia Phillies,Pittsburgh Pirates,6,0,Tyler Phillips,Marco Gonzales,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Cincinnati Reds,Washington Nationals,2,5,Andrew Abbott,Jake Irvin,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,San Diego Padres,Cleveland Guardians,2,1,Michael King,Ben Lively,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Chicago White Sox,Kansas City Royals,1,4,Drew Thorpe,Seth Lugo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Milwaukee Brewers,Minnesota Twins,8,7,Aaron Civale,Joe Ryan,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Tampa Bay Rays,New York Yankees,6,4,Shane Baz,Marcus Stroman,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Los Angeles Angels,Athletics,8,5,Carson Fulmer,Joey Estes,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Houston Astros,Seattle Mariners,4,6,Ronel Blanco,Bryan Woo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Baltimore Orioles,Texas Rangers,2,3,Dean Kremer,Andrew Heaney,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-21,Detroit Tigers,Toronto Blue Jays,4,5,Keider Montero,Kevin Gausman,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-22,Cincinnati Reds,Atlanta Braves,4,1,Hunter Greene,Reynaldo Lopez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-22,Milwaukee Brewers,Chicago Cubs,1,3,Tobias Myers,Javier Assad,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-22,Boston Red Sox,Colorado Rockies,8,9,Tanner Houck,Austin Gomber,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-22,San Francisco Giants,Los Angeles Dodgers,2,3,Blake Snell,River Ryan,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-22,New York Mets,Miami Marlins,6,4,David Peterson,Yonny Chirinos,0.0,gl2024.txt,retrosheet_gamelog,True
2024-07-22,St. Louis Cardinals,Pittsburgh Pirates,1,2,Andre Pallante,Mitch Keller,1.0,gl2024.txt,retrosheet_gamelog,True
2024-07-22,Detroit Tigers,Cleveland Guardians,8,2,Tarik Skubal,Carlos Carrasco,0.0,gl2024.txt,retrosheet_gamelog,True
