game_id,game_date,away_team,home_team,p84b_model_id,p84b_model_version,p278_model_id,p278_model_version,p84b_home_win_probability,p278_home_win_probability,signed_probability_delta,absolute_probability_delta,p84b_predicted_side,p278_predicted_side,side_agreement,side_disagreement,p84b_confidence_distance_from_0_5,p278_confidence_distance_from_0_5,confidence_change,material_difference_bucket,abs_delta_ge_0_02,abs_delta_ge_0_05,abs_delta_ge_0_10,p84b_source_artifact_fingerprint,p278_source_artifact_fingerprint,comparison_version
mlb_2026_824930,2026-04-29,Detroit Tigers,Atlanta Braves,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.47099,0.17099,0.17099,AWAY,AWAY,True,False,0.2,0.02901,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825015,2026-04-29,Kansas City Royals,Athletics,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.443645,0.500083,0.056438,0.056438,AWAY,HOME,False,True,0.056355,8.3e-05,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823471,2026-04-30,San Francisco Giants,Philadelphia Phillies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.641169,0.620681,-0.020488,0.020488,HOME,HOME,True,False,0.141169,0.120681,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823472,2026-04-30,San Francisco Giants,Philadelphia Phillies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.620681,-0.079319,0.079319,HOME,HOME,True,False,0.2,0.120681,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823634,2026-04-30,Washington Nationals,New York Mets,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.631571,-0.068429,0.068429,HOME,HOME,True,False,0.2,0.131571,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823714,2026-04-30,Toronto Blue Jays,Minnesota Twins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.396066,0.096066,0.096066,AWAY,AWAY,True,False,0.2,0.103934,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823795,2026-04-30,Arizona Diamondbacks,Milwaukee Brewers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.352671,0.631751,0.27908,0.27908,AWAY,HOME,False,True,0.147329,0.131751,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824524,2026-04-30,Colorado Rockies,Cincinnati Reds,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.563717,0.756871,0.193154,0.193154,HOME,HOME,True,False,0.063717,0.256871,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824848,2026-04-30,Houston Astros,Baltimore Orioles,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.352643,0.465176,0.112533,0.112533,AWAY,AWAY,True,False,0.147357,0.034824,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824850,2026-04-30,Houston Astros,Baltimore Orioles,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.541708,0.465176,-0.076532,0.076532,HOME,AWAY,False,True,0.041708,0.034824,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824929,2026-04-30,Detroit Tigers,Atlanta Braves,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.619517,0.47099,-0.148527,0.148527,HOME,AWAY,False,True,0.119517,0.02901,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825016,2026-04-30,Kansas City Royals,Athletics,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.326891,0.500083,0.173192,0.173192,AWAY,HOME,False,True,0.173109,8.3e-05,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822744,2026-05-01,Milwaukee Brewers,Washington Nationals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.356883,0.056883,0.056883,AWAY,AWAY,True,False,0.2,0.143117,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822990,2026-05-01,San Francisco Giants,Tampa Bay Rays,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.511725,-0.188275,0.188275,HOME,HOME,True,False,0.2,0.011725,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823066,2026-05-01,Los Angeles Dodgers,St. Louis Cardinals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.407985,0.447519,0.039534,0.039534,AWAY,AWAY,True,False,0.092015,0.052481,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823146,2026-05-01,Kansas City Royals,Seattle Mariners,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.580984,-0.119016,0.119016,HOME,HOME,True,False,0.2,0.080984,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823309,2026-05-01,Chicago White Sox,San Diego Padres,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.700255,0.400255,0.400255,AWAY,HOME,False,True,0.2,0.200255,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823389,2026-05-01,Cincinnati Reds,Pittsburgh Pirates,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.465024,-0.234976,0.234976,HOME,AWAY,False,True,0.2,0.034976,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823557,2026-05-01,Baltimore Orioles,New York Yankees,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.642084,-0.057916,0.057916,HOME,HOME,True,False,0.2,0.142084,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823713,2026-05-01,Toronto Blue Jays,Minnesota Twins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.396066,0.096066,0.096066,AWAY,AWAY,True,False,0.2,0.103934,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823877,2026-05-01,Philadelphia Phillies,Miami Marlins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.435619,0.135619,0.135619,AWAY,AWAY,True,False,0.2,0.064381,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824041,2026-05-01,New York Mets,Los Angeles Angels,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.469244,0.470885,0.001641,0.001641,AWAY,AWAY,True,False,0.030756,0.029115,DECREASED,LT_0_02,False,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824287,2026-05-01,Texas Rangers,Detroit Tigers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.300752,0.569488,0.268736,0.268736,AWAY,HOME,False,True,0.199248,0.069488,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824366,2026-05-01,Atlanta Braves,Colorado Rockies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.430434,0.333439,-0.096995,0.096995,AWAY,AWAY,True,False,0.069566,0.166561,INCREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824686,2026-05-01,Arizona Diamondbacks,Chicago Cubs,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.484945,0.603598,0.118653,0.118653,AWAY,HOME,False,True,0.015055,0.103598,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824772,2026-05-01,Houston Astros,Boston Red Sox,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.595517,0.546571,-0.048946,0.048946,HOME,HOME,True,False,0.095517,0.046571,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825012,2026-05-01,Cleveland Guardians,Athletics,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.546812,0.465166,-0.081646,0.081646,HOME,AWAY,False,True,0.046812,0.034834,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822746,2026-05-02,Milwaukee Brewers,Washington Nationals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.356883,0.056883,0.056883,AWAY,AWAY,True,False,0.2,0.143117,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822988,2026-05-02,San Francisco Giants,Tampa Bay Rays,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.511725,0.211725,0.211725,AWAY,HOME,False,True,0.2,0.011725,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823067,2026-05-02,Los Angeles Dodgers,St. Louis Cardinals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.656546,0.447519,-0.209027,0.209027,HOME,AWAY,False,True,0.156546,0.052481,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823144,2026-05-02,Kansas City Royals,Seattle Mariners,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.42632,0.580984,0.154664,0.154664,AWAY,HOME,False,True,0.07368,0.080984,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823308,2026-05-02,Chicago White Sox,San Diego Padres,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.465376,0.700255,0.234879,0.234879,AWAY,HOME,False,True,0.034624,0.200255,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823388,2026-05-02,Cincinnati Reds,Pittsburgh Pirates,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.565899,0.465024,-0.100875,0.100875,HOME,AWAY,False,True,0.065899,0.034976,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823554,2026-05-02,Baltimore Orioles,New York Yankees,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.600493,0.642084,0.041591,0.041591,HOME,HOME,True,False,0.100493,0.142084,INCREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823715,2026-05-02,Toronto Blue Jays,Minnesota Twins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.396066,0.096066,0.096066,AWAY,AWAY,True,False,0.2,0.103934,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823876,2026-05-02,Philadelphia Phillies,Miami Marlins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.698326,0.435619,-0.262707,0.262707,HOME,AWAY,False,True,0.198326,0.064381,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824042,2026-05-02,New York Mets,Los Angeles Angels,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.607496,0.470885,-0.136611,0.136611,HOME,AWAY,False,True,0.107496,0.029115,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824284,2026-05-02,Texas Rangers,Detroit Tigers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.492636,0.569488,0.076852,0.076852,AWAY,HOME,False,True,0.007364,0.069488,INCREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824365,2026-05-02,Atlanta Braves,Colorado Rockies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.464002,0.333439,-0.130563,0.130563,AWAY,AWAY,True,False,0.035998,0.166561,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824685,2026-05-02,Arizona Diamondbacks,Chicago Cubs,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.642465,0.603598,-0.038867,0.038867,HOME,HOME,True,False,0.142465,0.103598,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824771,2026-05-02,Houston Astros,Boston Red Sox,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.352424,0.546571,0.194147,0.194147,AWAY,HOME,False,True,0.147576,0.046571,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825014,2026-05-02,Cleveland Guardians,Athletics,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.465166,0.165166,0.165166,AWAY,AWAY,True,False,0.2,0.034834,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822742,2026-05-03,Milwaukee Brewers,Washington Nationals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.356883,0.056883,0.056883,AWAY,AWAY,True,False,0.2,0.143117,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822987,2026-05-03,San Francisco Giants,Tampa Bay Rays,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.549458,0.511725,-0.037733,0.037733,HOME,HOME,True,False,0.049458,0.011725,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823065,2026-05-03,Los Angeles Dodgers,St. Louis Cardinals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.445364,0.447519,0.002155,0.002155,AWAY,AWAY,True,False,0.054636,0.052481,DECREASED,LT_0_02,False,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823145,2026-05-03,Kansas City Royals,Seattle Mariners,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.414421,0.580984,0.166563,0.166563,AWAY,HOME,False,True,0.085579,0.080984,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823307,2026-05-03,Chicago White Sox,San Diego Padres,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.536386,0.700255,0.163869,0.163869,HOME,HOME,True,False,0.036386,0.200255,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823387,2026-05-03,Cincinnati Reds,Pittsburgh Pirates,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.537818,0.465024,-0.072794,0.072794,HOME,AWAY,False,True,0.037818,0.034976,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823555,2026-05-03,Baltimore Orioles,New York Yankees,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.642084,-0.057916,0.057916,HOME,HOME,True,False,0.2,0.142084,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
